n,d,graph_family,graph_seed,num_edges,n_pairs,edge_fraction,SND,SND_G_u,ratio,ratio_reciprocal,abs_distortion,lower_bound,pi_G,upper_bound,lambda_2,spectral_gap,d_max,is_ramanujan,ramanujan_bound,time_full_ms,time_graph_ms,data_source,D_nuclear_norm,D_op_norm,D_fro_norm,D_max_entry,D_nuclear_over_n_snd,D_nuclear_over_n_dmax,D_stable_rank,diagnostic_SND_recomputed,spectral_rel_bound,spectral_abs_bound
50,24,uniform,43431,600,1225,0.4897959183673469,0.0046265386044979,0.0046148728579282,1.0025278587143722,0.9974785152428444,1.1665746569633484e-05,0.4897959183673469,8.807922632922633,4.314084554900882,5.72877187408217,0.8209758789349322,32,True,11.135528725660045,148.20213690400124,72.58960499893874,synthetic,0.4545067778809104,0.22725338894045524,0.22958406569263803,0.005204753950238228,1.9636776412600445,1.7465062987659852,1.0206168831991127,0.004629138391464949,,
50,24,knn,3275,742,1225,0.6057142857142858,0.0046265386044979,0.0046170754358172,1.0020496023537446,0.9979545899235625,9.463168680667876e-06,0.6057142857142858,12.448177667742884,7.5400390444614045,16.33454983090953,0.6449010906324015,46,False,13.41640786499874,148.7378314952366,90.00826829578727,synthetic,0.4545067778809104,0.22725338894045524,0.22958406569263803,0.005204753950238228,1.9636776412600445,1.7465062987659852,1.0206168831991127,0.004629138391464949,,
50,24,knn,13275,742,1225,0.6057142857142858,0.0046265386044979,0.0046170754358172,1.0020496023537446,0.9979545899235625,9.463168680667876e-06,0.6057142857142858,12.448177667742884,7.5400390444614045,16.33454983090953,0.6449010906324015,46,False,13.41640786499874,148.06358729838394,89.71421530004591,synthetic,0.4545067778809104,0.22725338894045524,0.22958406569263803,0.005204753950238228,1.9636776412600445,1.7465062987659852,1.0206168831991127,0.004629138391464949,,
50,24,knn,23275,742,1225,0.6057142857142858,0.0046265386044979,0.0046170754358172,1.0020496023537446,0.9979545899235625,9.463168680667876e-06,0.6057142857142858,12.448177667742884,7.5400390444614045,16.33454983090953,0.6449010906324015,46,False,13.41640786499874,148.12916709925048,89.55337390070781,synthetic,0.4545067778809104,0.22725338894045524,0.22958406569263803,0.005204753950238228,1.9636776412600445,1.7465062987659852,1.0206168831991127,0.004629138391464949,,
50,24,knn,33275,742,1225,0.6057142857142858,0.0046265386044979,0.0046170754358172,1.0020496023537446,0.9979545899235625,9.463168680667876e-06,0.6057142857142858,12.448177667742884,7.5400390444614045,16.33454983090953,0.6449010906324015,46,False,13.41640786499874,148.06880679097958,89.8735907045193,synthetic,0.4545067778809104,0.22725338894045524,0.22958406569263803,0.005204753950238228,1.9636776412600445,1.7465062987659852,1.0206168831991127,0.004629138391464949,,
50,24,knn,43275,742,1225,0.6057142857142858,0.0046265386044979,0.0046170754358172,1.0020496023537446,0.9979545899235625,9.463168680667876e-06,0.6057142857142858,12.448177667742884,7.5400390444614045,16.33454983090953,0.6449010906324015,46,False,13.41640786499874,147.84184249583632,89.95888020726852,synthetic,0.4545067778809104,0.22725338894045524,0.22958406569263803,0.005204753950238228,1.9636776412600445,1.7465062987659852,1.0206168831991127,0.004629138391464949,,
100,7,random_regular,1058,350,4950,0.0707070707070707,0.0046733589842915,0.0046704723499715,1.0006180604666333,0.9993823212961548,2.8866343200206757e-06,0.0707070707070707,109.37275341617446,7.7334270092244575,4.554363533488238,0.3493766380731088,7,True,4.898979485566356,604.3710244994145,42.72538219229318,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,1.311188998954429,0.006127656888367859
100,7,random_regular,11058,350,4950,0.0707070707070707,0.0046733589842915,0.0046722656115889,1.0002340133873997,0.9997660413620538,1.0933727025985718e-06,0.0707070707070707,110.55349101191209,7.816913505892773,4.635764693782399,0.3377479008882288,7,True,4.898979485566356,606.9130317133386,42.8516693005804,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,1.3342659019930583,0.00623550354051306
100,7,random_regular,21058,350,4950,0.0707070707070707,0.0046733589842915,0.0046734106726944,0.9999889398971092,1.000011060225218,5.1688402891159064e-08,0.0707070707070707,108.8998735698426,7.699991060493922,4.620469494262528,0.3399329293910674,7,True,4.898979485566356,610.1830544066615,43.237475981004536,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,1.329929774166366,0.006215239258577152
100,7,random_regular,31058,350,4950,0.0707070707070707,0.0046733589842915,0.0046737468801438,0.9999170053787092,1.0000830015099698,3.878958523273468e-07,0.0707070707070707,106.7329739232216,7.546775933965164,4.545072165689394,0.3507039763300865,7,True,4.898979485566356,612.7330091956537,43.37456438806839,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,1.308554933383185,0.006115346954365272
100,7,random_regular,41058,350,4950,0.0707070707070707,0.0046733589842915,0.0046736509539186,0.9999375285766908,1.0000624753262315,2.919696271419525e-07,0.0707070707070707,109.09790609287516,7.713993360102284,4.658237382874441,0.3345375167322226,7,True,4.898979485566356,608.8208952103741,43.03028669091873,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,1.3406368193770397,0.0062652771245076695
100,7,bernoulli,873,347,4950,0.0701010101010101,0.0046733589842915,0.004659114871174,1.0030572573356336,0.9969520609982382,1.4244113117456436e-05,0.0701010101010101,141.7042271454036,9.933609458475768,4.98349756047383,0.6166540338097054,13,True,6.928203230275509,610.5408785864711,42.7693723118864,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,7,bernoulli,10873,367,4950,0.0741414141414141,0.0046733589842915,0.0046937405131757,0.9956577214213356,1.004361216194322,2.038152888417244e-05,0.0741414141414141,148.52921882039524,11.012166324663648,4.83624934230432,0.6545536184068343,14,True,7.211102550927978,607.553383114282,45.14680660795421,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,7,bernoulli,20873,333,4950,0.0672727272727272,0.0046733589842915,0.0046772421337664,0.99916977796663,1.000830911874716,3.883149474859238e-06,0.0672727272727272,198.0,13.32,4.789674248364822,0.6578804108310842,14,True,7.211102550927978,611.0856676008552,41.094226198038086,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,7,bernoulli,30873,351,4950,0.0709090909090909,0.0046733589842915,0.004679097328335,0.9987736215682576,1.001227884282543,5.738344043493271e-06,0.0709090909090909,198.0,14.04,4.974572928350848,0.6173405439730117,13,True,6.928203230275509,607.9201920016203,43.13811310566962,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,7,bernoulli,40873,332,4950,0.067070707070707,0.0046733589842915,0.0046541080810129,1.0041363249291797,0.9958807137771148,1.925090327858925e-05,0.067070707070707,149.3297137644964,10.015649488851071,4.752262183586509,0.6605527011723922,14,True,7.211102550927978,605.76032960671,40.66919649485499,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,7,uniform,1731,350,4950,0.0707070707070707,0.0046733589842915,0.0046877916902303,0.9969212143174164,1.0030882938775576,1.443270593881607e-05,0.0707070707070707,136.72786229136074,9.66762662666187,4.932363909208287,0.647688292199408,14,True,7.211102550927978,605.6749876937829,43.156295898370445,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,7,uniform,11731,350,4950,0.0707070707070707,0.0046733589842915,0.0046953330747783,0.99532001454704,1.0047019907010408,2.1974090486764908e-05,0.0707070707070707,148.1099567099567,10.47242118151209,5.05269482011866,0.6113311676831801,13,True,6.928203230275509,607.0420056988951,42.87338879657909,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,7,uniform,21731,350,4950,0.0707070707070707,0.0046733589842915,0.0046614883467555,1.0025465337791333,0.9974599345832516,1.187063753604889e-05,0.0707070707070707,124.09385059385058,8.77431266825206,4.721086536911582,0.6368394971606475,13,True,6.928203230275509,605.3298727842048,42.79062670539133,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,7,uniform,31731,350,4950,0.0707070707070707,0.0046733589842915,0.0046794209629297,0.9987045451379144,1.001297135242242,6.06197863817215e-06,0.0707070707070707,198.0,14.0,4.652779659090008,0.6122683617424993,12,True,6.6332495807108,606.3397360092495,43.28402860555798,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,7,uniform,41731,350,4950,0.0707070707070707,0.0046733589842915,0.0046614864841103,1.0025469343784794,0.9974595360165772,1.187250018119812e-05,0.0707070707070707,198.0,14.0,4.920490175271055,0.6485364160520675,14,True,7.211102550927978,605.7041147025302,42.67860449035652,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,7,knn,1575,452,4950,0.0913131313131313,0.0046733589842915,0.0046776924282312,0.9990735936562368,1.0009272653682826,4.3334439396858215e-06,0.0913131313131313,854.9862736892079,78.07147388030747,9.072290201122748,0.3519792713483751,14,False,7.211102550927978,600.1219413941726,55.5872421071399,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,7,knn,11575,452,4950,0.0913131313131313,0.0046733589842915,0.0046776924282312,0.9990735936562368,1.0009272653682826,4.3334439396858215e-06,0.0913131313131313,854.9862736892079,78.07147388030747,9.072290201122748,0.3519792713483751,14,False,7.211102550927978,606.5212942019571,55.87445419514552,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,7,knn,21575,452,4950,0.0913131313131313,0.0046733589842915,0.0046776924282312,0.9990735936562368,1.0009272653682826,4.3334439396858215e-06,0.0913131313131313,854.9862736892079,78.07147388030747,9.072290201122748,0.3519792713483751,14,False,7.211102550927978,606.8828215065878,55.76063141343184,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,7,knn,31575,452,4950,0.0913131313131313,0.0046733589842915,0.0046776924282312,0.9990735936562368,1.0009272653682826,4.3334439396858215e-06,0.0913131313131313,854.9862736892079,78.07147388030747,9.072290201122748,0.3519792713483751,14,False,7.211102550927978,604.4619968975894,55.70693261688575,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,7,knn,41575,452,4950,0.0913131313131313,0.0046733589842915,0.0046776924282312,0.9990735936562368,1.0009272653682826,4.3334439396858215e-06,0.0913131313131313,854.9862736892079,78.07147388030747,9.072290201122748,0.3519792713483751,14,False,7.211102550927978,603.697932488285,55.37789529771544,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,random_regular,1758,700,4950,0.1414141414141414,0.0046733589842915,0.0046750460751354,0.999639128509794,1.0003610017654512,1.6870908439159391e-06,0.1414141414141414,40.38157192814662,5.7105253231722495,6.631192227119767,0.5263434123485881,14,True,7.211102550927978,605.367833795026,85.95110081951134,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,0.9600033950417258,0.0044864404911685914
100,14,random_regular,11758,700,4950,0.1414141414141414,0.0046733589842915,0.0046708625741302,1.0005344644852288,0.9994658210144678,2.49641016125679e-06,0.1414141414141414,39.716368880090435,5.6164562052653135,6.388214648299794,0.5436989536928718,14,True,7.211102550927978,605.7711578032468,85.86345958756283,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,0.9255618096470786,0.004325482598631273
100,14,random_regular,21758,700,4950,0.1414141414141414,0.0046733589842915,0.0046754074282944,0.99956186834318,1.000438323700309,2.048444002866745e-06,0.1414141414141414,39.13143394726104,5.533738133956106,6.122625536241872,0.5626696045541519,14,True,7.211102550927978,606.6806489950977,86.07894780579954,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,0.8879150846807026,0.004149545938280509
100,14,random_regular,31758,700,4950,0.1414141414141414,0.0046733589842915,0.0046727689914405,1.0001262619342193,0.9998737540058442,5.899928510189056e-07,0.1414141414141414,40.11799293667286,5.673251526398182,6.164467439850221,0.5596808971535556,14,True,7.211102550927978,604.7736455162521,85.64495299360715,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,0.8938460907562438,0.004177263658809527
100,14,random_regular,41758,700,4950,0.1414141414141414,0.0046733589842915,0.0046736313961446,0.9999417130214208,1.0000582903761492,2.724118530750275e-07,0.1414141414141414,42.02165352711497,5.942456054339491,6.582989004188037,0.5297864997008546,14,True,7.211102550927978,606.2425499898382,86.21384470607154,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,0.953170684686461,0.004454508782842753
100,14,bernoulli,1573,724,4950,0.1462626262626262,0.0046733589842915,0.0046629793941974,1.002225956672038,0.9977789872062092,1.0379590094089508e-05,0.1462626262626262,45.91851137738437,6.716162068126522,6.644660079218982,0.7231391633658757,24,True,9.591663046625438,606.6054452909157,89.04862451017834,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,bernoulli,11573,750,4950,0.1515151515151515,0.0046733589842915,0.0046817394904792,0.998209958882864,1.0017932511103569,8.380506187677383e-06,0.1515151515151515,41.0407541958612,6.218296090282,6.69982193478344,0.7208407527173566,24,True,9.591663046625438,612.557062500855,93.01778671215288,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,bernoulli,21573,749,4950,0.1513131313131313,0.0046733589842915,0.0046752975322306,0.9995853637280412,1.000414808266512,1.9385479390621185e-06,0.1513131313131313,45.3100842709425,6.856010731098167,6.828990447099159,0.737346521265417,26,True,10.0,613.155242317589,92.90269640623592,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,bernoulli,31573,716,4950,0.1446464646464646,0.0046733589842915,0.0046762437559664,0.999383100662537,1.0006172801371709,2.8847716748714447e-06,0.1446464646464646,62.24924422300752,9.004133103772402,6.632299427692768,0.744911560473355,26,True,10.0,611.6613539983518,87.82342979684472,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,bernoulli,41573,700,4950,0.1414141414141414,0.0046733589842915,0.0046856789849698,0.9973707117543008,1.0026362196269774,1.2320000678300858e-05,0.1414141414141414,47.841650840959055,6.765485977509361,6.546910004604966,0.7272120831414597,24,True,9.591663046625438,606.866008794168,85.89116938528605,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,uniform,2431,700,4950,0.1414141414141414,0.0046733589842915,0.0046771219931542,0.999195443508157,1.0008052043242093,3.763008862733841e-06,0.1414141414141414,42.976113504079784,6.077430192496131,6.761061972941595,0.6926790012299275,22,True,9.16515138991168,604.6793615038041,85.77075329958461,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,uniform,12431,700,4950,0.1414141414141414,0.0046733589842915,0.0046610403805971,1.0026428871429045,0.9973640792980284,1.2318603694438934e-05,0.1414141414141414,53.88755585410759,7.620462444015215,6.485846666061347,0.718006666692985,23,True,9.38083151964686,606.6091598069761,85.79858329030685,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,uniform,22431,700,4950,0.1414141414141414,0.0046733589842915,0.0046816826798021,0.9982220718318788,1.001781094826784,8.32369551062584e-06,0.1414141414141414,53.72140115013141,7.596965819210503,6.791938060457974,0.728322477581681,25,True,9.797958971132712,605.9800477931276,86.03458940051496,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,uniform,32431,700,4950,0.1414141414141414,0.0046733589842915,0.004672581795603,1.0001663296058825,0.9998336980550544,7.771886885166168e-07,0.1414141414141414,44.74723574642306,6.327891923736594,6.350240268760253,0.7113527150563521,22,True,9.16515138991168,605.6959141045809,85.84537149290554,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,uniform,42431,700,4950,0.1414141414141414,0.0046733589842915,0.0046963640488684,0.9951015159094392,1.0049225973553906,2.3005064576864243e-05,0.1414141414141414,47.60582305598545,6.73213659377572,6.640807994126384,0.6837710478987437,21,True,8.94427190999916,605.6554789945949,85.66300900420174,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,knn,2275,887,4950,0.1791919191919191,0.0046733589842915,0.0046599288471043,1.0028820476938372,0.9971262346350056,1.3430137187242508e-05,0.1791919191919191,287.2213511366718,51.467745143076336,16.702718044947524,0.3575877675020182,26,False,10.0,606.2764879025053,108.78985418821684,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,knn,12275,887,4950,0.1791919191919191,0.0046733589842915,0.0046599288471043,1.0028820476938372,0.9971262346350056,1.3430137187242508e-05,0.1791919191919191,287.2213511366718,51.467745143076336,16.702718044947524,0.3575877675020182,26,False,10.0,608.4364377893507,109.34396739467049,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,knn,22275,887,4950,0.1791919191919191,0.0046733589842915,0.0046599288471043,1.0028820476938372,0.9971262346350056,1.3430137187242508e-05,0.1791919191919191,287.2213511366718,51.467745143076336,16.702718044947524,0.3575877675020182,26,False,10.0,609.6739892906044,109.2186191061046,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,knn,32275,887,4950,0.1791919191919191,0.0046733589842915,0.0046599288471043,1.0028820476938372,0.9971262346350056,1.3430137187242508e-05,0.1791919191919191,287.2213511366718,51.467745143076336,16.702718044947524,0.3575877675020182,26,False,10.0,612.5567085982766,109.51159819378518,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,14,knn,42275,887,4950,0.1791919191919191,0.0046733589842915,0.0046599288471043,1.0028820476938372,0.9971262346350056,1.3430137187242508e-05,0.1791919191919191,287.2213511366718,51.467745143076336,16.702718044947524,0.3575877675020182,26,False,10.0,608.2647577859461,108.6592033971101,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,28,random_regular,3158,1400,4950,0.2828282828282828,0.0046733589842915,0.0046726418659091,1.0001534717196463,0.9998465518303078,7.171183824539185e-07,0.2828282828282828,16.867532467532463,4.770615243342515,8.50417928664105,0.6962793111913911,28,True,10.392304845413264,613.0005254934076,170.2443546964787,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,0.6227703663791979,0.0029104294868687337
100,28,random_regular,13158,1400,4950,0.2828282828282828,0.0046733589842915,0.0046729198656976,1.000093970923224,0.9999060379064808,4.391185939311981e-07,0.2828282828282828,15.686674436674434,4.436635194210951,8.16082098800461,0.7085421075712639,28,True,10.392304845413264,613.0561221099924,170.64789049327374,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,0.5984351906381273,0.002796702474684889
100,28,random_regular,23158,1400,4950,0.2828282828282828,0.0046733589842915,0.0046741194091737,0.9998373116269386,1.0001627148448748,7.604248821735382e-07,0.2828282828282828,16.290115440115436,4.607305377002346,7.870486323141664,0.7189112027449406,28,True,10.392304845413264,613.901663501747,170.74425189639442,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,0.5778580118682453,0.002700537931409288
100,28,random_regular,33158,1400,4950,0.2828282828282828,0.0046733589842915,0.0046728616580367,1.0001064286279455,0.999893582697902,4.973262548446655e-07,0.2828282828282828,16.154401154401153,4.5689215386185085,8.346496324277252,0.7019108455615267,28,True,10.392304845413264,612.1648982923944,170.42843228555284,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,0.6115947442499695,0.002858201792786057
100,28,random_regular,43158,1400,4950,0.2828282828282828,0.0046733589842915,0.0046724444255232,1.0001957345417052,0.9998043037628082,9.145587682724e-07,0.2828282828282828,16.50728715728716,4.668727680848893,7.8981059659436115,0.7179247869305854,28,True,10.392304845413264,612.3539840045851,169.75332311121747,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,0.5798155264067322,0.002709686099564607
100,28,bernoulli,2973,1380,4950,0.2787878787878788,0.0046733589842915,0.0046738223172724,0.9999008663681632,1.0000991434602882,4.633329808712006e-07,0.2787878787878788,16.624625374625378,4.634744043834954,7.795428096586679,0.78346033065037,36,True,11.832159566199232,611.36285920511,168.84622412035242,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,28,bernoulli,12973,1431,4950,0.289090909090909,0.0046733589842915,0.0046673729084432,1.001282536443041,0.998719106349745,5.986075848340988e-06,0.289090909090909,17.021450771450763,4.920746677564857,8.361046128183363,0.7856142018414523,39,True,12.328828005937952,612.5190477992874,174.34797450550832,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,28,bernoulli,22973,1481,4950,0.2991919191919192,0.0046733589842915,0.0046759196557104,0.99945237052656,1.0005479295358033,2.560671418905258e-06,0.2991919191919192,18.02165787428945,5.391934406428823,8.404097299424517,0.8045558767575693,43,True,12.96148139681572,612.8879148920532,181.00269060814753,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,28,bernoulli,32973,1336,4950,0.2698989898989899,0.0046733589842915,0.0046833297237753,0.99787101483946,1.0021335274087326,9.970739483833311e-06,0.2698989898989899,19.19076479076479,5.179568032416516,8.448548538384772,0.7776697753056638,38,True,12.16552506059644,613.8587959925644,162.93670739978552,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,28,bernoulli,42973,1435,4950,0.2898989898989899,0.0046733589842915,0.004675121512264,0.9996229984679892,1.0003771437157694,1.762527972459793e-06,0.2898989898989899,18.737168180976234,5.431886129232504,8.105841529992727,0.8070037730954113,42,True,12.806248474865695,610.4372925998177,174.32142280740663,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,28,uniform,3831,1400,4950,0.2828282828282828,0.0046733589842915,0.0046639828942716,1.0020103182692752,0.9979937150021094,9.37609001994133e-06,0.2828282828282828,17.986580086580087,5.087113559840833,8.171282424226542,0.7957179393943364,40,True,12.489995996796797,613.2958588015754,170.13001550803892,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,28,uniform,13831,1400,4950,0.2828282828282828,0.0046733589842915,0.0046861539594829,0.9972696212497536,1.0027378541289813,1.2794975191354752e-05,0.2828282828282828,21.047619047619047,5.952861952861953,8.392877490548681,0.8001695835583648,42,True,12.806248474865695,614.7066301957238,171.1696630984079,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,28,uniform,23831,1400,4950,0.2828282828282828,0.0046733589842915,0.0046730362810194,1.000069056444825,0.9999309483236384,3.227032721042633e-07,0.2828282828282828,19.214357864357865,5.434363840424447,8.564607005922648,0.7960807855732703,42,True,12.806248474865695,613.5324760864023,170.67990201176144,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,28,uniform,33831,1400,4950,0.2828282828282828,0.0046733589842915,0.0046709706075489,1.0005113234364484,0.9994889378815902,2.3883767426013947e-06,0.2828282828282828,19.481402505540437,5.509891617728608,8.268955347430017,0.8031201107754757,42,True,12.806248474865695,615.5733110907022,171.94717510137707,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,28,uniform,43831,1400,4950,0.2828282828282828,0.0046733589842915,0.0046669049188494,1.0013829434184565,0.9986189664727706,6.454065442085266e-06,0.2828282828282828,17.544100344100347,4.961967774088987,8.185164563277072,0.7953708859180733,40,True,12.489995996796797,616.6050153959077,172.38735330756754,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
100,28,knn,3675,1781,4950,0.3597979797979798,0.0046733589842915,0.0046508433297276,1.004841198244625,0.9951821260383408,2.251565456390381e-05,0.3597979797979798,82.77754611409568,29.783193864485742,27.971852981734727,0.4620797503512552,52,False,14.2828568570857,614.0415772912093,217.42054030764848,synthetic,0.926751217844753,0.4633756089223764,0.46574553606855285,0.005585862789303064,1.984471974191168,1.6591012933928184,1.010255125982822,0.004670014139264822,,
